week_start_date,ndvi_ne,ndvi_nw,ndvi_se,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
2006-09-10,0.2277857,0.2833143,0.2443714,90.33,299.265714286,293.902857143,310.3,290.2,9.4,75.53,27.42,12.0,34.1,20.6,15.3,6
2006-09-17,0.28004,0.2367167,0.2361833,111.87,297.802857143,293.037142857,308.7,291.9,16.4,77.2542857143,28.35,11.85,35.0,17.8,0.5,3
2006-09-24,0.3807286,0.3783667,0.3023,82.2,299.34,294.35,311.2,291.5,35.7,77.5142857143,27.9333333333,10.933333333299998,34.8,21.4,93.9,2
2006-10-01,0.4655,0.2415429,0.4734,134.64,299.38142857099996,295.738571429,308.6,294.3,44.62,82.8457142857,28.5666666667,12.4,35.2,22.0,63.0,6
2006-10-08,0.35495,0.2479333,0.3508143,60.48,299.465714286,295.16,310.3,292.0,24.8,80.49,28.7,14.5,35.9,21.1,68.9,2
2006-10-15,0.15561670000000002,0.19152,0.2151857,41.69,299.345714286,296.75142857099996,309.5,293.8,29.5,86.8528571429,28.06,10.1,33.7,22.1,162.6,7
2006-10-22,0.3215,0.2769,0.2100857,103.77,299.648571429,297.76428571400004,308.1,295.7,55.5,90.37857142860001,28.6,10.1,35.4,22.8,8.1,4
2006-10-29,0.4882286,0.3681429,0.4377429,55.94,298.794285714,296.661428571,308.3,294.0,54.8,89.7,27.56,10.42,33.8,19.8,143.3,6
2006-11-05,0.36032859999999994,0.2740143,0.3477143,67.5,300.467142857,296.88285714299997,309.8,295.1,42.73,82.9342857143,28.8333333333,11.2666666667,35.7,22.0,14.0,6
2006-11-12,0.29512859999999996,0.24638569999999999,0.30207140000000005,80.25,299.432857143,297.852857143,307.8,295.3,68.0,92.0885714286,28.25,9.55,33.9,22.4,108.7,2
2006-11-19,0.3191429,0.18628570000000003,0.2737,86.65,297.29571428599996,296.201428571,304.5,293.5,87.2,94.44,27.6,10.1666666667,33.2,21.8,85.6,13
2006-11-26,0.3405571,0.26625709999999997,0.34272859999999994,43.59,298.098571429,296.961428571,307.3,294.7,61.43,94.30285714290001,27.0,9.0,32.3,22.5,205.3,10
2006-12-03,0.1504714,0.1515714,0.1926,75.33,299.197142857,296.988571429,309.1,294.0,61.28,89.55,27.9,9.03333333333,34.9,22.9,115.1,5
2006-12-10,0.44708329999999996,0.3015143,0.3405714,99.89,298.202857143,297.608571429,304.6,294.6,95.02,96.7957142857,28.4,8.8,33.7,23.2,10.9,2
2006-12-17,0.3785,0.3020333,0.34922859999999994,157.75,298.158571429,297.351428571,304.4,294.2,63.0,95.8757142857,27.827272727272728,8.529545454545454,33.8,23.35,49.877272727272725,0
2006-12-24,0.32782,0.26192,0.3814667,111.48,297.68,296.72571428599997,306.7,294.3,80.2,95.0785714286,27.254545454545454,8.25909090909091,32.9,23.5,88.85454545454546,1
2007-01-01,0.2201167,0.15895710000000002,0.1905714,79.94,297.288571429,296.517142857,306.3,293.2,88.9,95.9271428571,26.6,7.95,31.9,21.5,133.4,0
2007-01-08,0.17328570000000001,0.20693330000000001,0.1343,37.06,297.104285714,296.388571429,304.6,294.6,144.59,96.23857142860001,26.825,7.725,31.7,22.9,61.5,14
2007-01-15,0.2719,0.2938,0.2094143,126.89,297.387142857,296.388571429,305.5,293.3,52.2,94.6471428571,27.775,9.55,33.4,22.2,178.0,6
2007-01-22,0.1936714,0.1394714,0.2619,95.47,297.614285714,297.025714286,303.7,294.9,180.99,96.99714285709999,27.7,9.12,33.6,22.0,149.9,10
2007-01-29,0.17441429999999997,0.1805,0.1590714,83.7,298.14428571400003,296.77428571400003,307.8,294.3,65.1,93.13571428569999,27.725,10.3,35.0,22.3,60.3,5
2007-02-05,0.3175,0.4014857,0.3285429,61.8,298.33,295.77,309.7,293.4,11.7,87.53,28.6,10.9,35.4,22.4,9.9,12
2007-02-12,0.2858,0.2957,0.2570286,14.19,299.171428571,294.15,308.7,291.4,2.1,75.80428571430001,28.85,13.0333333333,36.7,21.4,61.3,9
2007-02-19,0.25701430000000003,0.11823330000000001,0.17908570000000001,25.7,300.565714286,294.16571428599997,310.2,294.4,11.55,72.44571428569999,28.74,13.36,36.2,21.2,0.0,5
2007-02-26,0.1735,0.19963329999999999,0.1745,55.56,299.05857142900004,294.29,309.2,291.5,35.33,78.58571428569999,28.56,13.34,35.8,20.4,28.0,11
2007-03-05,0.21600000000000003,0.2136,0.18891429999999998,117.07,297.45,296.317142857,305.8,293.4,227.25,94.34857142860001,27.3,9.9,33.0,21.9,205.3,2
2007-03-12,0.3033167,0.2850333,0.2571429,55.47,296.951428571,296.301428571,303.8,293.8,51.3,96.52285714290001,28.0,10.1,33.1,21.7,138.0,6
2007-03-19,0.21324,0.2231286,0.26437140000000003,150.33,297.684285714,295.89,305.4,292.6,59.2,90.8585714286,27.0,10.65,33.9,21.7,252.7,7
2007-03-26,0.2386714,0.2447429,0.2162286,93.14,297.835714286,296.56,307.2,292.8,58.4,93.58571428569999,28.25,9.6,34.6,21.5,66.1,6
2007-04-02,0.2381,0.1912,0.2749571,97.04,297.717142857,296.921428571,305.5,294.3,238.2,95.82,27.2666666667,8.833333333330001,34.0,22.6,94.3,5
2007-04-09,0.1525167,0.14948570000000003,0.22941430000000002,98.94,297.555714286,296.68857142900004,304.1,292.4,147.57,95.52714285709999,27.85,8.85,34.4,21.3,60.4,9
2007-04-16,0.1430857,0.20715709999999998,0.16845710000000003,93.62,297.031428571,296.01428571400004,304.8,292.0,46.45,94.7214285714,27.4,9.5,33.5,22.1,97.1,5
2007-04-23,0.27137140000000004,0.18365710000000002,0.203,157.86,297.342857143,296.50285714299997,304.9,292.9,62.3,95.52571428569999,27.0333333333,7.766666666669999,34.1,22.0,261.7,8
2007-04-30,0.19471429999999998,0.1541,0.2957143,103.39,297.22571428599997,295.94285714299997,304.7,293.6,47.24,93.47,27.85,9.75,33.0,21.0,118.2,3
2007-05-07,0.1582571,0.16228570000000003,0.1830714,89.15,296.905714286,295.994285714,306.6,291.7,56.1,95.0371428571,28.1,9.2,33.5,21.5,38.1,4
2007-05-14,0.17018570000000002,0.1714,0.162,45.23,295.595714286,294.012857143,304.4,290.7,86.9,91.83285714290001,28.1,8.7,32.5,19.0,191.4,11
2007-05-21,0.3646143,0.2568286,0.3299,64.11,297.232857143,296.168571429,307.3,292.5,65.6,94.8528571429,28.25,10.55,33.8,21.7,86.6,5
2007-05-28,0.09005714,0.08222857,0.11105710000000002,76.68,296.178571429,294.038571429,306.8,286.9,29.1,89.28,24.7,10.633333333300001,32.8,17.5,61.8,8
2007-06-04,0.2085,0.25695,0.2148833,39.11,296.861428571,295.23,305.2,292.1,33.48,91.72,26.5,9.7,31.3,20.4,0.5,4
2007-06-11,0.3420714,0.2853,0.3405571,54.78,296.65,294.928571429,304.8,290.3,30.9,91.45857142860001,26.6,9.65,32.6,20.7,12.9,3
2007-06-18,0.1667,0.1207857,0.1729714,78.83,296.11857142900004,294.971428571,304.4,292.8,70.3,94.0657142857,25.9666666667,7.6,32.0,21.2,126.0,1
2007-06-25,0.1534571,0.1744571,0.20221429999999999,11.41,296.571428571,295.178571429,305.0,292.7,22.8,92.6714285714,26.5666666667,8.63333333333,31.7,20.7,10.2,2
2007-07-02,0.1814429,0.2692286,0.19345710000000002,1.59,296.828571429,292.17714285700004,305.8,290.2,1.4,78.0742857143,25.9,10.5666666667,32.0,19.6,32.150000000000006,3
2007-07-09,0.3217667,0.2734,0.2545,18.78,297.385714286,293.93142857099997,306.9,290.7,13.04,83.3871428571,26.75,10.375,32.7,19.9,54.1,4
2007-07-16,0.30755709999999997,0.3397,0.36424290000000004,26.29,296.05857142900004,294.94142857099996,303.6,291.1,39.52,94.24714285709999,26.5333333333,7.833333333330001,31.3,20.9,22.9,1
2007-07-23,0.35897140000000005,0.4017571,0.2960857,27.91,297.64,294.345714286,308.2,290.1,11.64,84.1557142857,27.35,10.1,33.2,20.7,11.9,8
2007-07-30,0.4172286,0.36992859999999994,0.36697140000000006,70.88,296.724285714,293.0,305.6,290.0,25.5,82.5714285714,24.25,9.75,34.0,16.4,55.9,5
2007-08-06,0.2782429,0.2361286,0.2923,35.77,297.82,292.708571429,308.2,289.7,6.08,76.61857142859999,26.475,12.0,32.7,17.2,30.3,3
2007-08-13,0.2666667,0.2719333,0.2438857,36.78,298.091428571,294.07285714299996,308.0,291.8,9.21,80.9357142857,26.9,11.0,33.1,21.3,76.5,2
2007-08-20,0.33937140000000005,0.35697140000000005,0.32912859999999994,9.06,298.785714286,294.195714286,308.1,294.3,12.4,79.33428571430001,27.125,10.825,33.3,19.9,22.1,7
2007-08-27,0.27878569999999997,0.2463571,0.2349857,30.26,300.667142857,293.124285714,312.4,293.4,12.8,67.7571428571,27.05,12.175,34.7,19.9,0.0,1
2007-09-03,0.27955,0.2826857,0.3277143,76.28,297.098571429,295.682857143,304.4,293.5,56.85,92.65714285709998,26.3,7.9,34.0,20.9,37.1,6
2007-09-10,0.2888167,0.28895709999999997,0.2660714,49.85,298.56,295.162857143,308.6,293.0,26.2,84.4128571429,26.9,10.625,32.9,21.4,150.9,7
2007-09-17,0.31565709999999997,0.3545,0.3326429,58.22,298.508571429,295.83428571400003,309.2,293.3,34.27,86.7071428571,27.2,10.833333333299999,33.0,21.6,16.3,5
2007-09-24,0.2309,0.23634290000000002,0.2308857,59.79,299.698571429,295.3,310.6,292.7,10.3,78.5642857143,27.8333333333,11.7,34.1,21.1,34.0,2
2007-10-01,0.3199714,0.2544167,0.3151,37.28,298.281428571,296.287142857,310.8,294.7,73.33,89.8442857143,28.4,12.65,35.5,21.6,107.9,6
2007-10-08,0.3851857,0.4050714,0.3106286,39.09,299.575714286,295.447142857,309.6,294.8,38.28,80.45,28.4,10.6,34.2,21.8,145.1,11
2007-10-15,0.2251286,0.1505143,0.1959857,74.52,299.444285714,296.587142857,310.2,295.0,86.4,86.7057142857,29.0,12.3,35.2,21.9,4.1,6
2007-10-22,0.40347140000000004,0.3202286,0.4087,106.73,296.971428571,295.96,305.1,291.9,67.93,94.7814285714,26.9,9.36666666667,32.1,20.9,79.3,3
2007-10-29,0.2657429,0.2856,0.2923143,51.28,297.83,296.978571429,306.3,293.7,67.47,95.59285714290002,27.0,9.36666666667,34.0,21.6,0.0,11
2007-11-05,0.3334571,0.32425709999999996,0.2469,69.88,299.478571429,296.24857142900004,308.5,294.3,50.6,84.85,28.7,11.433333333299998,34.8,22.5,22.1,11
2007-11-12,0.1784286,0.12875,0.2167714,109.5,298.13428571400004,296.83,308.6,294.6,103.3,93.55428571430001,27.675,10.85,33.5,21.6,111.3,5
2007-11-19,0.2284714,0.18865710000000002,0.2345571,52.27,297.68142857099997,296.93857142900004,305.7,294.3,124.2,96.2142857143,26.62,7.86,33.3,21.8,80.0,4
2007-11-26,0.16564,0.1793,0.1276,129.33,297.88,297.217142857,305.2,294.4,65.57,96.52285714290001,27.125,8.35,32.3,22.4,293.1,9
2007-12-03,0.29937140000000007,0.3367143,0.2615857,73.16,298.52,296.904285714,305.5,294.3,57.8,91.6542857143,27.9,10.0,33.0,22.8,142.0,23
2007-12-10,0.3138333,0.2335143,0.2426,83.39,299.048571429,296.261428571,307.8,294.3,42.68,86.7557142857,28.85,10.25,34.2,22.6,23.1,28
2007-12-17,0.2698,0.2756857,0.2755143,146.13,297.141428571,296.397142857,306.6,293.3,89.72,96.0742857143,27.625,9.0,32.9,22.4,261.3,26
2007-12-24,0.1992,0.19476670000000001,0.17111110000000002,53.57,297.64,296.36857142900004,304.9,294.3,62.14,93.4685714286,27.7,8.75,32.1,21.7,28.1,7
2008-01-01,0.19147139999999999,0.15541429999999998,0.17601429999999998,19.95,299.277142857,294.668571429,308.2,294.1,21.4,78.67,28.275,11.575,36.0,21.5,68.79333333333334,29
2008-01-08,0.4449333,0.27585,0.3569,71.84,296.095714286,295.2,302.1,293.3,62.61,95.28,25.8,6.3,31.4,22.6,104.4,58
2008-01-15,0.1882286,0.2208286,0.2332429,95.97,298.034285714,297.09,305.5,292.4,63.92,94.9685714286,27.4333333333,9.46666666667,33.8,21.8,125.3,26
2008-01-22,0.27797140000000004,0.32492859999999996,0.2219143,102.59,297.207142857,296.25,304.8,294.8,93.43,95.1257142857,27.5,9.183333333335,31.3,21.9,46.3,38
2008-01-29,0.35195,0.37057140000000005,0.3138,110.0,298.398571429,297.011428571,307.6,294.2,66.0,93.0,27.5666666667,8.9,32.2,22.8,121.2,35
2008-02-05,0.2256429,0.17075,0.1981,38.72,299.49,294.62857142900003,308.4,293.5,28.0,78.13142857140001,27.866666666700002,11.1,34.5,20.5,5.1,37
2008-02-12,0.17394289999999998,0.1989167,0.1684286,47.23,297.77,296.922857143,306.0,294.8,103.22,95.7071428571,26.6,8.03333333333,31.7,22.1,9.2,20
2008-02-19,0.24095,0.2236,0.1620429,122.64,297.095714286,295.608571429,304.1,292.9,33.9,92.37,28.0,10.8,33.4,22.0,115.3,29
2008-02-26,0.3493143,0.2227286,0.2677286,101.33,296.964285714,296.38142857099996,302.3,294.1,70.83,96.9271428571,26.85,8.35,32.5,22.5,127.6,25
2008-03-04,0.16974289999999997,0.1386667,0.17005710000000002,210.83,297.754285714,295.52,307.9,293.3,39.1,88.97285714290001,27.18,8.88,33.3,21.9,119.6,23
2008-03-11,0.1292429,0.1729571,0.12602860000000002,96.05,298.017142857,295.9,305.5,293.0,32.17,89.26857142860001,26.25,7.8,33.2,22.2,64.4,9
2008-03-18,0.2383333,0.2327286,0.12394289999999998,91.87,296.755714286,295.47571428599997,305.0,293.3,90.5,93.45142857139999,26.575,8.033333333335,31.7,22.0,100.9,3
2008-03-25,0.3366,0.3042143,0.3229,62.13,297.094285714,295.948571429,303.7,293.1,53.36,94.0742857143,26.9,8.26666666667,31.7,22.6,282.7,6
2008-04-01,0.2700833,0.1902714,0.19065710000000002,107.0,297.694285714,295.854285714,305.4,293.7,24.9,90.9571428571,27.866666666700002,9.0,33.4,22.5,21.1,6
2008-04-08,0.2843571,0.3536714,0.3217857,71.45,297.537142857,296.63285714299997,306.1,292.8,99.96,95.15714285709998,28.3,9.0,32.8,21.0,53.1,3
2008-04-15,0.3026143,0.24467139999999998,0.29631430000000003,79.74,297.447142857,295.935714286,305.5,293.8,45.96,92.1242857143,26.8,8.1,33.6,21.7,61.0,1
2008-04-22,0.2706,0.3713143,0.34422859999999994,42.05,296.76,296.38285714299997,301.9,293.7,62.52,97.9714285714,26.65,7.7,33.0,21.6,85.9,3
2008-04-29,0.06172857,0.1339,0.09471429,42.12,298.07285714299996,296.741428571,306.3,293.1,115.99,93.66285714290001,27.866666666700002,8.0,32.5,22.7,31.2,1
2008-05-06,0.1361571,0.16315710000000003,0.1391571,50.5,295.97571428599997,294.66571428599997,304.5,290.6,47.1,93.15857142860001,26.6,8.96666666667,32.4,20.6,18.0,1
2008-05-13,0.19638570000000002,0.29632,0.2641571,30.08,294.85,293.244285714,304.4,288.5,18.08,91.5042857143,26.1666666667,7.9,31.0,18.0,6.1,0
2008-05-20,0.22101669999999998,0.2353167,0.1804429,45.69,296.268571429,295.638571429,303.4,291.7,59.4,96.62142857139999,26.35,8.85,31.5,21.4,58.2,2
2008-05-27,0.12245,0.1571,0.086,72.04,296.741428571,295.994285714,304.1,293.8,134.66,96.02571428569999,27.2,9.2,32.3,21.7,76.1,1
2008-06-03,0.19518570000000002,0.15771429999999997,0.1844286,30.09,296.4,295.21,304.4,292.2,73.01,93.9828571429,26.9,7.55,31.1,20.4,13.6,1
2008-06-10,0.29374290000000003,0.2643667,0.2466286,13.27,296.187142857,293.891428571,305.8,288.2,12.9,88.81,26.857142857142858,7.867857142857143,31.28571428571429,17.8,6.4,0
2008-06-17,0.2240286,0.1754714,0.2656571,111.18,296.742857143,295.934285714,304.4,293.8,57.87,95.86,26.814285714285713,8.185714285714285,31.47142857142857,21.0,79.8,0
2008-06-24,0.1970429,0.2779833,0.21394290000000002,89.88,296.458571429,295.19285714299997,304.8,291.2,61.8,93.7957142857,26.771428571428572,8.503571428571428,31.65714285714286,18.0,93.5,1
2008-07-01,0.30482859999999995,0.2336714,0.2489143,0.0,296.542857143,293.83,304.9,290.7,9.4,86.5242857143,26.728571428571428,8.821428571428571,31.84285714285714,20.8,1.3,0
2008-07-08,0.15385,0.14958570000000002,0.3294429,0.0,296.54571428599996,293.594285714,305.9,290.5,7.47,85.6557142857,26.685714285714287,9.139285714285714,32.028571428571425,21.0,0.0,3
2008-07-15,0.2323857,0.21395709999999998,0.2203,62.84,296.078571429,294.69142857099996,304.6,291.8,27.33,93.05571428569999,26.642857142857142,9.457142857142857,32.214285714285715,21.0,44.2,3
2008-07-22,0.3270167,0.2091167,0.2837667,52.36,296.54571428599996,295.00285714299997,306.8,287.8,47.59,92.77714285709999,26.6,9.775,32.4,20.8,18.1,1
2008-07-29,0.3548,0.34655,0.2674167,44.63,297.044285714,295.37,307.5,292.9,39.0,92.04857142860001,26.68,11.24,33.4,20.6,36.4,5
2008-08-05,0.2002,0.2513857,0.2113429,32.45,297.31,295.505714286,307.4,292.6,143.35,91.09285714290002,27.4,12.1,34.2,18.5,18.1,2
2008-08-12,0.4303714,0.4330143,0.4369143,26.03,297.214285714,295.347142857,305.6,292.7,39.69,90.72714285709999,27.9,11.225,34.8,19.8,11.0,5
2008-08-19,0.2833,0.30447140000000006,0.2744571,12.88,299.228571429,294.418571429,310.2,291.8,33.0,78.2771428571,28.0,14.075,38.6,19.2,7.9,5
2008-08-26,0.3181857,0.3197667,0.30817140000000004,58.2,298.57428571400004,295.092857143,310.4,292.7,37.0,84.49142857140001,27.8333333333,12.5333333333,35.1,20.4,44.0,5
2008-09-02,0.3398,0.3691,0.2888,34.59,298.531428571,294.861428571,309.3,293.2,29.0,83.05,27.35,13.225,36.2,20.4,8.1,9
2008-09-09,0.2319,0.27625,0.2612,86.14,296.921428571,295.484285714,305.9,293.4,59.1,92.6528571429,27.9666666667,12.583333333299999,36.2,20.8,16.5,17
2008-09-16,0.2168,0.2773333,0.20893330000000002,65.43,297.588571429,295.30714285700003,306.7,292.1,53.5,88.52571428569999,27.8,11.6,35.6,20.7,50.1,19
2008-09-23,0.41495,0.36342859999999994,0.3224,61.38,297.66,295.49,309.3,292.7,63.27,90.18142857139999,27.75,12.45,37.0,20.8,26.9,25
2008-09-30,0.3930857,0.37827140000000004,0.3437,24.28,299.178571429,294.761428571,310.2,292.4,121.3,79.5028571429,28.89166666665,13.20833333335,36.0,19.6,1.0,45
2008-10-07,0.1605571,0.1638714,0.19493329999999998,69.47,300.101428571,295.361428571,310.4,294.0,53.9,78.4542857143,30.0333333333,13.9666666667,37.0,21.5,57.7,34
2008-10-14,0.2882,0.22785709999999998,0.2807571,69.39,298.35,295.91571428599997,310.5,292.7,67.9,88.85714285709999,26.45,9.1,34.7,21.0,24.9,63
2008-10-21,0.3291571,0.2279,0.2733429,52.65,297.86714285700003,296.701428571,305.0,292.7,111.9,93.8542857143,27.3333333333,10.0666666667,35.5,21.5,24.2,44
2008-10-28,0.1617429,0.1962,0.1982714,43.6,298.372857143,296.825714286,308.5,294.0,149.1,92.6085714286,27.4,11.35,35.0,21.2,0.0,50
2008-11-04,0.5010286,0.445,0.4276857,57.85,298.464285714,297.468571429,307.2,293.1,107.48,95.29,27.82,12.1,35.6,21.2,109.0,35
2008-11-11,0.3042857,0.2946429,0.3062714,60.36,298.49857142900004,296.01,309.6,293.7,63.9,88.3285714286,28.3,12.8666666667,36.0,20.5,42.6,16
2008-11-18,0.1930571,0.1965286,0.17625710000000003,59.44,298.89,297.741428571,307.2,295.2,199.52,94.1414285714,27.9666666667,12.1,34.5,21.7,10.6,16
2008-11-25,0.2510143,0.2883143,0.2537,81.11,298.53,297.577142857,306.1,294.7,90.68,95.26,26.1,8.35,33.5,21.0,59.0,13
2008-12-02,0.1643667,0.19635,0.1731333,45.03,298.111428571,297.044285714,305.2,293.4,139.55,94.64,26.96,10.64,33.7,21.0,80.0,9
2008-12-09,0.28941669999999997,0.34778000000000003,0.2748286,64.03,298.651428571,296.182857143,308.9,295.1,53.25,88.5514285714,27.8,11.175,35.0,21.2,17.2,15
2008-12-16,0.1783857,0.2191714,0.2497286,70.92,298.528571429,296.847142857,306.3,295.2,57.61,91.77714285709999,27.825,12.15,35.0,20.5,51.0,4
2008-12-23,0.2634125,0.219875,0.2000875,55.11,299.55714285700003,295.594285714,308.3,293.9,41.6,81.86857142859999,28.08,12.02,35.4,21.2,0.5,0
2009-01-08,0.2299167,0.12234,0.2611667,52.28,297.72571428599997,296.784285714,304.6,294.2,93.55,95.22285714290001,27.2666666667,11.1,34.8,21.1,86.1,10
2009-01-15,0.1884857,0.1881857,0.2039143,72.03,296.682857143,296.418571429,304.0,295.2,149.77,98.61,27.18,10.24,33.3,21.1,72.8,11
2009-01-22,0.18845710000000002,0.19931429999999997,0.2027,76.16,296.55,295.137142857,303.5,292.7,53.81,92.46714285709999,27.5666666667,10.7,34.0,21.8,11.2,29
2009-01-29,0.16673329999999997,0.17373329999999998,0.19043329999999997,118.54,297.495714286,296.51428571400004,304.4,294.0,66.1,94.92857142860001,27.65,11.65,33.9,21.1,67.8,35
2009-02-05,0.2799143,0.2402857,0.1957286,149.06,297.405714286,296.84,302.7,294.5,93.3,97.00714285709999,27.4666666667,12.333333333299999,35.0,21.0,44.1,30
2009-02-12,0.1702714,0.15111429999999998,0.1404714,60.51,297.32285714299996,296.194285714,305.7,292.9,48.72,94.2342857143,28.1,12.333333333299999,35.0,21.2,14.0,20
2009-02-19,0.18878570000000003,0.15945710000000002,0.1568714,124.8,297.685714286,296.254285714,306.7,294.2,124.0,92.9057142857,27.7,12.54,35.0,20.5,111.4,21
2009-02-26,0.28236,0.3051167,0.2940833,147.44,297.391428571,296.494285714,306.6,294.3,102.72,95.12142857139999,26.58,10.52,33.2,20.5,84.1,12
2009-03-05,0.36207140000000004,0.3367,0.3453,58.56,297.844285714,296.71,304.6,294.5,87.28,94.37857142860001,28.4,11.45,35.0,21.0,49.1,9
2009-03-12,0.20342860000000001,0.1784429,0.2259714,97.8,297.05857142900004,296.715714286,304.0,293.6,108.83,98.1342857143,27.3,11.8,33.8,21.0,0.0,11
2009-03-19,0.15788329999999998,0.1921,0.21372860000000002,106.68,297.36571428599996,296.5,304.6,293.6,66.83,95.70857142860001,27.8,10.5,33.7,21.0,14.3,9
2009-03-26,0.2235857,0.2591333,0.2632857,100.78,297.152857143,296.184285714,303.3,294.6,49.93,94.9028571429,28.5,11.5,34.4,21.5,45.0,5
2009-04-02,0.08905714,0.05895,0.08927143,131.17,297.245714286,296.54571428599996,304.5,294.1,63.3,96.3957142857,27.95,10.9,34.2,21.7,19.0,11
2009-04-09,0.1468429,0.1416571,0.14118570000000003,133.47,297.89,295.804285714,306.8,293.1,50.64,89.67285714290001,27.133333333299998,10.8666666667,35.0,21.0,134.9,3
2009-04-16,0.2236,0.1788286,0.175,99.77,296.635714286,296.135714286,304.7,292.6,74.5,97.3,26.9,10.833333333299999,33.0,21.2,87.3,5
2009-04-23,0.19534289999999999,0.2856714,0.16118570000000002,52.74,297.54571428599996,296.887142857,303.6,294.9,62.74,96.66428571430001,26.8,8.7,34.4,21.2,41.2,5
2009-04-30,0.2835857,0.3455143,0.2374429,99.89,297.404285714,296.448571429,303.6,294.3,93.8,95.0785714286,27.15,10.75,34.0,21.0,30.8,4
2009-05-07,0.1907571,0.2645571,0.2538857,30.73,297.562857143,296.484285714,306.8,292.9,59.5,95.1,28.1,10.5,35.0,22.0,44.0,4
2009-05-14,0.2077429,0.22785709999999998,0.2542,38.51,297.607142857,296.271428571,306.5,292.7,46.43,93.29857142860001,28.075,11.425,35.0,22.0,11.2,1
2009-05-21,0.3312143,0.2172,0.2093857,66.46,297.724285714,296.012857143,307.1,293.4,39.89,91.79,28.35,11.45,34.6,21.4,50.5,0
2009-05-28,0.2383429,0.1973167,0.1655,40.04,296.70428571400004,296.26428571400004,305.1,292.7,73.0,97.74285714290001,27.6,10.266666666699999,34.4,21.0,19.3,2
2009-06-04,0.114,0.09244286,0.09747143,42.22,296.125714286,295.267142857,302.5,292.8,53.91,95.50714285709999,28.1,11.8,34.0,22.2,21.6,3
2009-06-11,0.1871286,0.1578,0.1434571,8.74,295.104285714,293.91,305.2,289.9,112.31,94.13,24.6666666667,8.63333333333,33.5,20.0,23.9,3
2009-06-18,0.2916714,0.3070286,0.35622859999999995,43.32,296.031428571,294.862857143,305.2,292.0,45.97,93.9714285714,27.05,10.9,33.5,19.4,21.0,5
2009-06-25,0.2708,0.2051833,0.2401286,141.65,297.217142857,296.11,305.6,293.2,66.41,94.55571428569999,27.375,11.125,33.4,21.2,40.6,2
2009-07-02,0.18685710000000003,0.17691429999999997,0.2230714,68.15,296.452857143,295.357142857,304.6,292.3,55.5,94.53857142860001,27.45,10.7,33.4,21.4,14.0,1
2009-07-09,0.3859143,0.2903833,0.33642859999999997,91.4,296.065714286,295.167142857,306.2,291.4,39.67,95.38571428569999,27.6,10.7666666667,33.4,21.6,2.0,2
2009-07-16,0.21965,0.37805,0.2238714,65.19,296.527142857,295.411428571,306.8,292.7,40.1,94.6242857143,26.825,10.425,34.5,21.3,38.9,0
2009-07-23,0.20788330000000002,0.28085,0.1756,35.82,296.525714286,294.052857143,306.7,292.3,12.93,88.23,26.95,10.25,32.2,21.0,20.4,0
2009-07-30,0.15435710000000002,0.1152714,0.1534571,51.77,297.087142857,295.04571428599996,307.9,290.4,39.3,89.9714285714,27.0,11.5,33.5,20.5,32.0,3
2009-08-06,0.395,0.3527333,0.4842857,9.79,297.37,294.82428571400004,307.9,290.7,34.4,87.8114285714,27.975,12.1,35.4,20.5,26.05,5
2009-08-13,0.3308857,0.4083,0.4433571,35.23,298.357142857,295.507142857,308.2,292.2,43.2,87.11,27.7,11.5,33.4,21.0,20.1,5
2009-08-20,0.2206286,0.1943571,0.2785714,6.52,298.67714285700004,294.708571429,309.3,293.0,25.3,80.64,28.32,12.86,36.2,21.2,1.0,7
2009-08-27,0.2453429,0.18598570000000003,0.18134289999999997,95.83,298.99714285700003,296.444285714,310.4,293.4,45.34,88.1771428571,29.0,13.0,36.2,22.0,27.2,5
2009-09-03,0.5083571,0.4544286,0.5383143,83.02,297.388571429,296.388571429,305.0,293.5,78.37,94.99285714290001,27.6,13.2,34.2,21.0,47.5,2
2009-09-10,0.18961670000000003,0.192,0.2368143,13.74,299.85571428599997,294.314285714,310.0,291.8,9.3,75.2328571429,29.1666666667,14.1333333333,37.4,21.4,6.1,2
2009-09-17,0.26632,0.3133667,0.1956571,40.17,299.47,294.61857142900004,310.0,293.5,23.01,78.11857142859999,28.85,12.75,37.2,20.4,0.8,2
2009-09-24,0.29431430000000003,0.27067140000000006,0.30207140000000005,78.68,299.32428571400004,295.827142857,309.8,293.7,33.0,83.7628571429,28.866666666700002,13.3,37.0,21.0,8.1,0
2009-10-01,0.2063,0.2552571,0.2799571,57.18,298.034285714,296.344285714,307.4,294.8,79.1,91.5757142857,27.95,12.225,35.2,20.5,33.1,2
2009-10-08,0.2322714,0.2725,0.2715714,20.58,298.707142857,296.56142857099996,308.3,294.3,43.94,89.31,27.64,11.66,34.8,21.0,29.4,1
2009-10-15,0.2974143,0.2821714,0.2559286,30.49,299.737142857,295.35,311.3,293.8,18.1,79.2228571429,27.75,10.65,34.2,21.2,11.2,1
2009-10-22,0.2968,0.3084857,0.3623,82.59,298.85571428599997,296.918571429,307.2,294.1,67.4,90.65714285709998,27.7333333333,12.2,35.3,21.0,137.1,2
