week_start_date,ndvi_ne,ndvi_nw,ndvi_se,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_diur_temp_rng_c,station_max_temp_c,station_precip_mm,total_cases
1997-11-26,0.2192,0.1606,0.17492860000000002,4.76,299.62,42.9,82.27,2.2,5.67142857143,30.6,81.8,49
1997-12-03,0.0568,0.0661,0.3493143,3.01,299.455714286,14.7,79.3957142857,1.87142857143,6.61428571429,31.7,39.9,66
1997-12-10,0.05996666666666667,-0.0448,0.2314143,0.0,300.13285714299997,0.3,74.2814285714,2.67142857143,8.25714285714,32.2,0.0,56
1997-12-17,0.06313333333333333,0.0001,0.2579571,0.0,299.638571429,3.9,74.7957142857,2.47142857143,7.3,32.2,1.5,61
1997-12-24,0.0663,0.075925,0.2132111,22.52,299.214285714,16.3,79.47,2.5714285714300003,7.57142857143,31.7,17.3,67
1998-01-08,0.05076667,0.0341,0.2233714,10.59,298.827142857,44.4,79.63142857140001,2.15714285714,6.1428571428600005,31.7,33.3,68
1998-01-15,-0.01615,-0.008225,0.2047143,106.97,297.612857143,53.2,84.69428571430001,1.8857142857099998,5.8571428571399995,29.4,152.4,49
1998-01-22,0.1797,0.03345,0.2514571,0.0,298.611428571,8.4,78.1828571429,2.4,6.485714285709999,29.4,4.8,50
1998-01-29,0.13155,0.045825,0.14611429999999997,7.72,298.694285714,16.3,76.2614285714,2.34285714286,7.25714285714,31.1,1.3,56
1998-02-05,-0.0479,-0.0525,0.1274857,0.0,298.578571429,8.6,75.7771428571,3.27142857143,8.114285714289998,31.7,0.0,75
1998-02-12,0.11825,0.0559,0.1819,142.6,299.05857142900004,18.5,81.6128571429,2.95714285714,6.9,32.2,79.2,63
1998-02-19,0.136375,0.0754,0.2395714,0.0,297.59,3.1,70.7014285714,2.2428571428599997,6.08571428571,28.9,8.7,62
1998-02-26,0.1545,0.0849,0.24338,0.0,298.892857143,1.1,75.0157142857,2.2857142857099997,7.94285714286,31.1,6.4,41
1998-03-05,0.06366667,0.09633333,0.1728429,0.0,297.655714286,10.3,77.9242857143,2.8428571428600002,7.25714285714,32.2,7.0,50
1998-03-12,0.062033334999999995,0.0797,0.1391714,0.0,298.278571429,42.78,80.7785714286,2.22857142857,6.9,32.2,15.1,34
1998-03-19,0.0604,0.08823333,0.2129286,0.0,298.17571428599996,0.6,72.6428571429,2.51428571429,7.014285714289999,28.9,27.7,31
1998-03-26,0.0638,0.0731,0.18816670000000002,0.0,298.50285714299997,21.0,76.6757142857,2.55714285714,6.9,31.1,16.5,38
1998-04-02,0.0672,0.02766667,0.14853329999999998,72.98,298.044285714,41.2,81.4057142857,2.52857142857,6.2,31.7,15.5,30
1998-04-09,0.048,0.0652,0.09894286,12.01,297.87142857099997,19.0,80.19,3.0,6.3571428571399995,31.7,10.7,32
1998-04-16,0.0308,0.076,0.1139714,0.0,298.472857143,23.9,81.1457142857,2.15714285714,6.11428571429,33.9,7.9,26
1998-04-23,0.0671,0.09136667,0.14448570000000002,22.22,297.73571428599996,24.3,77.7128571429,2.15714285714,5.8571428571399995,29.4,73.4,30
1998-04-30,0.1063,0.0461,0.21918569999999998,71.64,299.565714286,11.7,80.0728571429,2.3571428571400004,6.9,31.1,16.3,36
1998-05-07,0.06986666666666666,0.09693333,0.1582429,0.0,299.13285714299997,17.6,77.3314285714,2.1857142857099996,6.2,31.1,6.9,35
1998-05-14,0.03343333333333333,0.04255,0.1317833,55.76,299.2,10.3,78.4014285714,3.62857142857,7.014285714289999,33.9,7.1,46
1998-05-21,-0.003,0.033625,0.1648667,56.4,300.02428571400003,53.7,84.0714285714,2.82857142857,6.97142857143,34.4,59.1,48
1998-05-28,0.0484,0.0372,0.15508329999999998,15.86,299.842857143,59.4,84.63571428569999,2.1857142857099996,5.65714285714,31.1,13.8,44
1998-06-04,-0.0427,0.07076667,0.1536,8.19,299.61857142900004,35.8,82.46,2.32857142857,6.2,32.2,10.5,51
1998-06-11,0.12125,0.12125,0.2368143,86.21,300.757142857,20.7,82.30571428569999,2.4285714285699997,6.985714285710001,32.8,38.6,59
1998-06-18,0.0725,0.0509,0.2078286,49.52,300.517142857,15.4,78.53,2.3857142857099998,6.52857142857,32.8,23.4,71
1998-06-25,0.03745,0.0167,0.1447,72.08,299.944285714,71.33,84.02571428569999,2.3571428571400004,6.74285714286,32.2,20.6,102
1998-07-02,0.0715,0.096075,0.1718429,20.06,300.595714286,33.31,80.08571428569999,2.3,5.8571428571399995,32.2,0.0,128
1998-07-09,-0.03095,0.0628,0.1886286,54.05,300.452857143,45.31,81.29,2.3,6.74285714286,32.8,11.7,127
1998-07-16,0.0289,0.04713333,0.08254286,10.42,300.337142857,30.86,78.99,2.7142857142900003,7.07142857143,33.3,62.5,150
1998-07-23,0.0554,0.1065,0.1776429,68.74,299.82285714299996,93.68,82.2128571429,1.8857142857099998,6.68571428571,31.7,81.9,191
1998-07-30,0.14065,0.127,0.26975,16.03,300.06142857099996,107.87,83.7428571429,2.04285714286,5.72857142857,31.7,20.5,256
1998-08-06,0.02866667,0.057625,0.17585710000000002,25.79,300.662857143,27.7,81.2171428571,2.91428571429,6.18571428571,32.2,6.2,329
1998-08-13,0.05346667,0.0935,0.1854333,38.44,300.668571429,55.9,82.8,2.27142857143,6.34285714286,32.8,3.8,263
1998-08-20,0.1072,0.0567,0.1809667,24.34,300.36714285700003,63.2,84.2028571429,1.72857142857,6.41428571429,32.8,20.4,220
1998-08-27,0.0307,0.07575,0.1548167,96.58,300.468571429,98.3,83.45,2.67142857143,6.82857142857,33.9,146.4,204
1998-09-03,0.0388,0.05403333,0.1585429,47.74,300.687142857,52.5,82.1928571429,2.9,7.12857142857,33.9,27.4,181
1998-09-10,0.07465,0.05796667,0.1518857,72.73,300.147142857,73.6,84.0028571429,2.02857142857,6.84285714286,32.2,61.3,99
1998-09-17,0.06275,0.0401,0.1554833,35.03,300.587142857,33.83,82.3328571429,2.1857142857099996,6.985714285710001,34.4,39.7,54
1998-09-24,0.05085,0.04685,0.2315857,82.87,300.13,55.8,83.3314285714,1.8571428571400002,6.22857142857,32.2,123.6,80
1998-10-01,-0.0022,0.0382,0.16188570000000002,223.61,300.597142857,124.4,78.7828571429,2.8,6.28571428571,32.8,24.7,102
1998-10-08,0.005633333333333332,-0.019,0.1630571,33.26,300.712857143,28.3,79.9985714286,2.34285714286,5.5,31.7,25.0,127
1998-10-15,0.013466666666666665,0.08155,0.18641429999999998,25.94,300.79571428599996,18.5,78.0985714286,2.6857142857099996,6.31428571429,31.7,15.5,73
1998-10-22,0.0213,0.085,0.19696670000000002,32.09,300.24714285700003,36.5,82.0385714286,2.12857142857,6.92857142857,33.9,26.7,68
1998-10-29,-0.0359,-0.0726,0.11172860000000001,182.46,299.848571429,92.4,83.8657142857,2.08571428571,6.12857142857,32.8,54.6,64
1998-11-05,-0.016016666500000002,-0.00225,0.2212286,121.65,299.652857143,89.5,85.12,1.78571428571,6.45714285714,31.1,81.5,55
1998-11-12,0.0038666670000000003,-0.05725,0.18591670000000002,18.07,300.00285714299997,36.1,80.91428571430001,2.0714285714300003,6.67142857143,32.8,8.7,67
1998-11-19,0.0269833335,0.004249999999999997,0.2537429,110.03,298.67571428599996,143.4,86.2142857143,1.48571428571,6.21428571429,30.6,71.3,84
1998-11-26,0.0501,0.06575,0.1662429,0.0,299.232857143,57.1,80.02142857140001,2.01428571429,5.68571428571,30.0,29.8,85
1998-12-03,0.05675,0.06565,0.06918571,22.35,298.301428571,115.77,83.0242857143,1.8857142857099998,5.94285714286,29.4,48.2,67
1998-12-10,0.0619,0.002633333,0.2133,152.94,298.094285714,158.72,85.9114285714,1.35714285714,5.014285714290001,28.9,97.6,73
1998-12-17,-0.08216667,-0.091675,0.2399,16.76,299.042857143,10.2,78.6685714286,1.9714285714300002,5.54285714286,31.1,18.9,89
1998-12-24,0.06056667,-0.13095,0.15715,0.0,299.282857143,12.8,78.4185714286,2.12857142857,6.04285714286,30.0,29.7,68
1999-01-08,-0.07611515045454546,-0.0876,0.1887,45.39,298.7,17.72,80.5971428571,2.4285714285699997,5.47142857143,28.9,16.2,56
1999-01-15,-0.1399,-0.03763333,0.1813833,0.0,298.482857143,12.6,76.9542857143,1.6714285714300001,5.72857142857,28.3,20.6,77
1999-01-22,-0.0698,-0.03795,0.1808,47.16,297.861428571,20.62,81.31,2.2,6.885714285710001,30.0,27.2,75
1999-01-29,0.0535,-0.10875,0.18184289999999997,0.0,297.44285714299997,40.75,79.6714285714,1.77142857143,6.41428571429,28.3,8.6,47
1999-02-05,0.060200000000000004,0.05145,0.2175,0.0,296.772857143,14.9,70.19857142859999,2.0,5.6428571428600005,27.8,18.0,50
1999-02-12,0.0669,0.043925,0.2283286,0.0,296.668571429,4.7,68.6414285714,1.9142857142900003,7.385714285710001,27.8,2.9,42
1999-02-19,0.0263,0.0364,0.1718571,18.66,297.218571429,18.64,76.2457142857,2.5714285714300003,7.514285714289999,29.4,24.8,28
1999-02-26,0.12905,0.086,0.1234714,23.9,295.93857142900004,8.7,72.2514285714,2.7142857142900003,6.9,28.9,0.0,37
1999-03-05,-0.0509,0.03793333,0.19771670000000002,0.0,297.542857143,8.3,77.4271428571,2.7857142857099997,7.42857142857,29.4,40.1,37
1999-03-12,-0.071225,0.043425,0.1611167,0.0,297.88285714299997,0.4,71.69142857140001,2.48571428571,7.514285714289999,29.4,0.0,27
1999-03-19,-0.10475,0.0402,0.2573714,5.5,297.542857143,5.5,74.80428571430001,3.0,7.34285714286,31.1,8.4,12
1999-03-26,0.135,0.03233333,0.1988,5.24,298.222857143,3.1,73.94,2.8428571428600002,7.67142857143,30.6,0.0,15
1999-04-02,0.0541,-0.0981,0.1572667,15.91,298.30857142900004,8.9,78.91,2.3142857142900004,6.9,30.6,7.9,22
1999-04-09,0.0441,0.00075,0.20094289999999998,18.76,297.97571428599997,16.2,75.3885714286,2.58571428571,6.02857142857,29.4,30.8,8
1999-04-16,0.0341,0.0351,0.1027857,75.59,297.481428571,12.76,73.6414285714,3.6,6.67142857143,30.0,19.8,15
1999-04-23,0.0869,0.03965,0.19078570000000003,0.0,299.254285714,2.0,75.39,3.2,7.485714285710001,32.2,9.2,17
1999-04-30,0.07295,0.02765,0.1945833,10.2,299.035714286,5.35,74.7985714286,2.72857142857,7.385714285710001,31.7,4.1,10
1999-05-07,0.064,0.04806667,0.1721429,88.2,299.43142857099997,13.3,78.6828571429,2.08571428571,9.21428571429,33.9,0.5,9
1999-05-14,0.058058332500000004,0.0578,0.0804,46.5,299.098571429,14.28,76.30857142859999,2.58571428571,7.62857142857,32.8,73.1,11
1999-05-21,0.052116665,0.09066667,0.1944714,33.82,299.775714286,22.1,76.5985714286,3.1857142857099996,7.32857142857,33.3,14.3,20
1999-05-28,0.046174997499999995,0.0738,0.1826429,15.26,300.052857143,18.64,79.7171428571,2.2142857142900003,6.74285714286,33.3,8.2,13
1999-06-04,0.04023333,-0.0127,0.12088330000000001,2.16,300.587142857,6.6,77.3714285714,3.25714285714,6.57142857143,33.3,5.9,11
1999-06-11,0.0499,0.0499,0.07223333,100.35,300.025714286,24.8,80.7542857143,2.5,7.55714285714,33.9,56.8,16
1999-06-18,0.0617916675,0.06756667,0.11848330000000001,115.14,300.351428571,30.1,79.75,2.3857142857099998,6.84285714286,31.7,17.6,11
1999-06-25,0.073683335,0.01375,0.0755,96.93,299.36714285700003,81.61,83.9614285714,1.9428571428599999,5.88571428571,31.1,60.6,7
1999-07-02,0.0855750025,0.063,0.1645714,17.32,300.148571429,25.74,81.25,2.34285714286,5.32857142857,31.7,5.4,17
1999-07-09,0.09746667,0.08616667,0.18385710000000002,73.3,299.504285714,55.1,80.7985714286,2.3571428571400004,5.72857142857,31.1,36.6,14
1999-07-16,0.0545,0.067425,0.1345667,29.53,299.79,58.2,81.8471428571,2.5,6.67142857143,32.8,17.5,13
1999-07-23,0.1169,0.0494,0.2071143,96.36,299.85,66.52,83.9185714286,2.0,5.47142857143,31.1,56.2,15
1999-07-30,0.0101,0.08900000000000001,0.2987143,8.53,300.064285714,32.44,80.9685714286,2.47142857143,6.52857142857,32.8,19.9,30
1999-08-06,-0.07305,0.020225,0.1632429,22.01,300.49857142900004,29.35,81.6728571429,2.4285714285699997,6.27142857143,32.8,18.8,25
1999-08-13,-0.031450000000000006,0.11395,0.2125714,44.23,299.97,61.7,82.6457142857,1.8428571428599998,6.3571428571399995,31.7,26.7,40
1999-08-20,0.01015,0.0687,0.1973,31.78,300.327142857,46.2,81.3871428571,2.02857142857,6.3571428571399995,31.7,10.0,44
1999-08-27,-0.01465,0.03655,0.1689,133.65,300.227142857,61.8,81.9985714286,2.1428571428599996,6.84285714286,33.9,78.5,25
1999-09-03,0.036175,-0.0331,0.21065709999999999,30.98,300.458571429,25.74,81.0028571429,1.9857142857099999,7.02857142857,32.8,69.7,21
1999-09-10,0.087,0.06035,0.0897,66.06,300.58428571400003,40.7,79.9657142857,2.2142857142900003,6.04285714286,31.7,32.5,48
1999-09-17,-0.0121,0.067475,0.15858329999999998,121.24,300.961428571,34.13,79.6971428571,2.15714285714,6.84285714286,33.9,35.1,56
1999-09-24,0.08305,0.06535,0.1360286,44.44,300.57285714299996,30.4,79.39,2.7,6.6,32.2,31.3,60
1999-10-01,0.05016667,0.03946667,0.16998329999999998,62.41,300.64428571400003,64.72,79.8371428571,2.2142857142900003,7.95714285714,34.4,38.9,45
1999-10-08,0.1322,0.01383333,0.21022860000000002,52.34,300.49714285700003,22.37,79.6742857143,1.9428571428599999,6.985714285710001,32.8,16.2,55
1999-10-15,-0.0864,0.12685,0.09071667,45.32,299.827142857,41.31,79.16,1.9571428571400002,6.44285714286,31.1,27.8,32
1999-10-22,-0.03668333333333334,-0.0368,0.036000000000000004,171.59,300.025714286,40.8,82.6571428571,1.8571428571400002,5.04285714286,31.1,71.5,46
1999-10-29,0.013033333333333327,0.009325,0.17548329999999998,67.94,299.804285714,138.1,85.3771428571,2.1857142857099996,6.3,32.2,58.4,61
1999-11-05,0.06275,0.1034,0.1734571,4.84,299.96,24.52,81.6285714286,1.8857142857099998,6.54285714286,32.2,40.9,42
1999-11-12,0.1235,0.095575,0.08925,20.03,299.304285714,53.27,81.4885714286,2.04285714286,5.8571428571399995,30.6,37.1,37
1999-11-19,-0.0454,0.0747,0.05148,83.66,298.968571429,104.51,85.4042857143,1.8142857142900002,5.8,30.6,62.1,43
1999-11-26,0.0005,0.0712,0.1077,224.9,298.732857143,140.2,86.4057142857,1.9,4.52857142857,31.7,88.9,34
1999-12-03,0.1536,0.104775,0.11323330000000001,2.11,298.782857143,8.7,78.6828571429,3.25714285714,7.47142857143,30.6,13.2,40
1999-12-10,0.12958999999999998,0.0881,0.2564667,63.47,297.332857143,107.84,81.86428571430001,1.4,4.61428571429,28.9,126.0,25
1999-12-17,0.10558,0.078075,0.1300286,0.0,297.4,8.78,72.6528571429,1.8142857142900002,4.82857142857,28.3,7.6,16
1999-12-24,0.1088,0.12705,0.1088714,0.0,297.38285714299997,14.5,76.4971428571,1.8,4.9,27.8,10.9,17
2000-01-01,-0.1336,-0.061225,0.1682,40.35,298.36714285700003,12.34,76.3171428571,2.6428571428599996,6.55714285714,29.4,7.9,17
2000-01-08,0.20635,0.1613,0.1398833,81.73,298.148571429,32.3,79.6071428571,1.9,5.31428571429,29.4,28.6,16
2000-01-15,0.337,0.30785,0.2466857,45.19,297.44142857099996,47.1,77.3428571429,2.05714285714,5.15714285714,28.3,12.0,23
2000-01-22,0.353,0.3073,0.32627140000000004,0.0,296.588571429,14.7,70.4571428571,1.8428571428599998,4.82857142857,27.2,17.7,18
2000-01-29,0.3419,0.228,0.32975,0.0,296.184285714,0.7,67.7657142857,3.1,6.84285714286,28.3,2.0,18
2000-02-05,0.29455,0.2239,0.23893330000000002,0.0,297.671428571,2.02,74.0628571429,2.2428571428599997,7.44285714286,30.0,14.1,9
2000-02-12,0.24385835,0.1061,0.21474290000000001,24.19,297.67571428599996,2.6,76.5028571429,2.1142857142900002,7.12857142857,30.0,3.0,7
2000-02-19,0.19316670000000002,0.17314000000000002,0.16327139999999998,0.0,297.745714286,3.1,76.1171428571,2.3571428571400004,7.285714285710001,30.0,3.8,7
2000-02-26,0.18170835000000002,0.2075,0.1507571,7.67,297.088571429,13.41,74.0642857143,1.9857142857099999,6.62857142857,28.3,3.8,4
2000-03-04,0.17025,0.1962,0.2178,98.45,296.552857143,14.91,75.7214285714,2.47142857143,6.81428571429,29.4,15.0,3
2000-03-11,0.3779,0.22,0.16348,11.48,296.202857143,1.1,66.7357142857,3.02857142857,8.02857142857,29.4,0.0,2
2000-03-18,0.2311,0.230875,0.1591,25.96,296.315714286,3.29,72.1428571429,2.3571428571400004,5.55714285714,28.9,0.8,8
2000-03-25,0.2204,0.1969,0.22985709999999998,0.0,296.744285714,6.8,71.39,2.32857142857,7.385714285710001,29.4,3.5,3
2000-04-01,0.21271665,0.14606670000000002,0.25795,2.09,296.352857143,5.14,71.3514285714,4.07142857143,7.1428571428600005,28.9,3.1,1
2000-04-08,0.2050333,0.04636667,0.1806286,7.23,297.817142857,17.9,77.7857142857,2.55714285714,7.05714285714,30.6,13.3,1
2000-04-15,0.07435,0.102575,0.16508570000000003,0.0,297.75285714299997,5.3,75.8428571429,3.54285714286,7.3,30.6,6.3,2
2000-04-22,-0.287,0.0767,0.08985,0.0,297.622857143,14.9,74.7542857143,2.22857142857,6.71428571429,29.4,18.6,3
2000-04-29,0.1544,0.13275,0.2154143,82.06,298.342857143,5.0,78.2442857143,3.2,8.41428571429,32.2,1.3,3
2000-05-06,0.1302,0.1127,0.1250143,6.13,298.648571429,3.4,76.2142857143,2.44285714286,7.8,32.2,3.6,2
2000-05-13,0.10835,0.09815,0.14908570000000002,21.53,298.32,16.35,78.3371428571,2.77142857143,6.914285714289999,30.6,7.7,0
2000-05-20,0.0865,0.08775,0.17528329999999998,68.14,298.771428571,10.06,77.7128571429,2.6428571428599996,7.12857142857,32.2,83.3,0
2000-05-27,0.1882,0.1144,0.18398570000000003,39.45,298.778571429,13.8,79.1971428571,2.91428571429,6.014285714290001,31.1,0.3,2
2000-06-03,0.0849,0.11875999999999999,0.20226,48.51,299.28,17.1,78.5371428571,2.4285714285699997,6.84285714286,32.2,25.6,2
2000-06-10,0.1459,0.138175,0.1687286,46.02,299.624285714,10.95,79.05142857140001,2.45714285714,6.44285714286,31.7,4.8,0
2000-06-17,0.1097,0.0902,0.20468329999999998,46.38,299.785714286,21.3,75.7485714286,2.3571428571400004,6.44285714286,32.8,26.2,6
2000-06-24,0.1431,0.16233329999999999,0.2898,45.96,299.50285714299997,30.64,80.8457142857,2.32857142857,5.84285714286,31.1,15.6,3
2000-07-01,0.11045,0.1341,0.17404289999999997,33.94,299.607142857,19.02,77.6171428571,2.15714285714,6.61428571429,31.7,31.5,6
2000-07-08,0.0812,0.07275,0.1071,7.95,300.11857142900004,12.7,77.6814285714,2.2857142857099997,5.55714285714,31.1,27.1,2
2000-07-15,0.17185,0.17685,0.2847857,5.81,300.025714286,16.7,78.1257142857,2.2857142857099997,6.34285714286,32.2,3.5,3
2000-07-22,0.22305,0.18965,0.2902,9.53,300.164285714,23.18,78.6042857143,2.9,6.514285714290001,32.8,22.7,2
2000-07-29,0.1667,0.3276,0.2619143,0.0,299.908571429,19.7,79.00857142859999,2.3571428571400004,6.5,32.8,7.9,4
2000-08-05,0.13025,0.1474,0.12684,32.67,300.034285714,33.7,80.7514285714,2.32857142857,6.55714285714,33.3,32.7,5
2000-08-12,0.14415,0.1204667,0.2751571,60.71,299.924285714,60.66,82.02142857140001,2.51428571429,6.82857142857,32.8,37.2,2
2000-08-19,0.17645,0.1304,0.2522,8.62,300.528571429,27.72,79.5071428571,2.2,6.44285714286,32.8,26.9,9
2000-08-26,0.2156667,0.1542333,0.1988667,27.4,300.468571429,29.66,79.55857142859999,2.82857142857,6.6,32.8,13.7,2
2000-09-02,0.18738335,0.2435,0.2776,164.26,299.96,87.78,82.6757142857,2.3,6.44285714286,31.1,156.6,4
2000-09-09,0.1591,0.0836,0.2533667,26.9,300.517142857,22.0,80.6785714286,2.7142857142900003,6.27142857143,31.7,16.8,8
2000-09-16,0.0577,0.1507,0.2971857,30.52,300.794285714,18.79,78.94857142859999,2.2857142857099997,6.985714285710001,33.3,9.3,6
2000-09-23,0.1961,0.1446667,0.17028,50.88,300.577142857,56.4,79.58428571430001,2.47142857143,6.7,31.7,18.5,3
2000-09-30,0.2250375,0.1337,0.10357999999999999,42.65,299.88,42.8,82.2828571429,1.72857142857,6.04285714286,31.1,30.6,11
2000-10-07,0.253975,0.16295,0.3692714,126.67,300.202857143,35.3,82.58571428569999,2.37142857143,5.88571428571,32.8,16.1,14
2000-10-14,0.38,0.26065,0.39312859999999994,8.57,300.271428571,15.4,76.3714285714,3.41428571429,7.385714285710001,32.8,20.1,15
2000-10-21,0.10035,0.0895,0.2096857,37.34,300.418571429,11.22,78.1814285714,3.7857142857099997,7.185714285710001,33.3,21.8,20
2000-10-28,0.1535,0.2298,0.14887999999999998,62.57,300.018571429,15.3,77.4428571429,3.45714285714,6.52857142857,31.1,24.1,9
2000-11-04,0.19015,0.168,0.1864333,80.61,300.261428571,20.3,80.0071428571,2.9,6.37142857143,32.2,18.8,20
2000-11-11,0.11056669999999999,0.0267,0.1561,77.9,299.06142857099996,28.8,72.6842857143,3.62857142857,6.41428571429,30.6,44.9,28
2000-11-18,0.0979,0.012,0.1572,6.3,299.187142857,2.1,70.9771428571,4.1,5.54285714286,30.0,1.3,38
2000-11-25,0.10902500000000001,0.0323,0.2099,0.0,299.92,7.18,72.9257142857,2.7142857142900003,6.78571428571,30.6,14.7,30
2000-12-02,0.12015,0.13648,0.1959,11.07,299.61857142900004,24.8,77.6485714286,2.3571428571400004,6.0,29.4,30.0,30
2000-12-09,0.11875,0.0806,0.11763330000000001,19.69,299.702857143,6.8,77.3571428571,2.05714285714,6.37142857143,31.1,6.4,23
2000-12-16,0.0044,0.08713333,0.1021,0.0,299.27,3.99,72.2614285714,2.52857142857,7.214285714289999,31.1,7.1,16
2000-12-23,0.0632,0.04675,0.0446,0.0,298.581428571,37.39,76.52571428569999,1.7142857142899999,5.54285714286,28.9,63.2,22
2001-01-01,0.0048333329999999996,0.006633333000000001,0.2108143,0.0,298.477142857,1.3,76.5057142857,3.2857142857099997,7.685714285710001,30.0,1.9,28
2001-01-08,0.09436667,0.0958,0.2041,49.81,298.61857142900004,1.0,74.33571428569999,3.3142857142900004,7.585714285710001,30.6,15.2,14
2001-01-15,0.067733335,0.02165,0.18585,0.0,297.828571429,1.1,71.94142857140001,3.41428571429,8.15714285714,30.6,4.8,17
2001-01-22,0.0411,0.0514,0.21847139999999998,0.0,298.017142857,10.24,75.38,2.1428571428599996,6.87142857143,29.4,31.5,20
2001-01-29,0.00915,0.041225,0.2434714,23.78,297.972857143,32.36,79.0314285714,2.74285714286,6.81428571429,30.6,21.6,17
2001-02-05,-0.017849999999999998,-0.0056,0.1645,10.73,297.877142857,11.2,74.3442857143,2.1142857142900002,6.82857142857,29.4,8.5,10
2001-02-12,-0.04485,0.0056,0.1603,0.0,297.934285714,22.28,75.8514285714,2.34285714286,6.885714285710001,29.4,4.8,13
2001-02-19,0.2170333,0.14523329999999998,0.2280714,0.0,297.817142857,3.02,73.0728571429,2.1428571428599996,7.0,28.9,17.6,20
2001-02-26,0.4462667,0.3123,0.3375,0.0,297.152857143,25.89,76.9071428571,2.01428571429,5.24285714286,28.3,53.1,9
2001-03-05,0.2485,0.25445,0.27642859999999997,6.84,297.13428571400004,0.5,73.3871428571,3.14285714286,7.45714285714,31.7,0.0,18
2001-03-12,0.4229,0.4229,0.19501429999999997,0.0,298.55857142900004,10.5,76.2471428571,3.62857142857,6.914285714289999,31.7,0.5,9
2001-03-19,0.1274333,0.059925,0.1592286,0.0,298.372857143,1.69,72.4428571429,2.44285714286,7.52857142857,30.6,12.7,8
2001-03-26,0.17006664999999999,0.2705,0.2435714,6.11,297.69285714299997,21.55,80.83571428569999,2.1,6.514285714290001,32.2,26.7,19
2001-04-02,0.2127,0.1044,0.1409,0.0,298.87142857099997,3.45,74.43,2.67142857143,8.12857142857,32.2,0.5,11
2001-04-09,0.14275,0.30695,0.31445,5.2,298.112857143,23.5,77.0228571429,2.37142857143,7.085714285710001,30.6,13.0,4
2001-04-16,0.0728,0.07826667,0.21117139999999998,11.84,298.267142857,3.59,72.64,3.8142857142900004,7.214285714289999,32.2,8.1,6
2001-04-23,0.0609,0.05855,0.12272860000000001,35.69,298.75142857099996,22.36,76.5814285714,3.12857142857,7.77142857143,33.3,20.6,6
2001-04-30,0.049,-0.1055,0.1861714,19.98,298.287142857,9.03,75.7142857143,2.6,7.15714285714,31.1,16.0,8
2001-05-07,0.0371,0.0705,0.04781429,59.89,299.418571429,16.8,78.5671428571,3.2,7.05714285714,32.2,64.3,13
2001-05-14,0.1031,0.0941,0.19848329999999997,77.36,299.13428571400004,78.1,82.35,2.9428571428600003,6.04285714286,32.2,60.5,8
2001-05-21,0.08607999999999999,0.07736,0.17014289999999999,35.54,299.951428571,2.0,76.07,3.82857142857,8.32857142857,33.9,7.4,8
2001-05-28,0.0619,0.0333,0.19773329999999997,10.8,299.781428571,8.1,78.1514285714,3.08571428571,6.58571428571,32.8,16.6,5
2001-06-04,0.0312,0.02535,0.17062860000000002,61.33,299.944285714,5.85,77.1628571429,3.64285714286,7.22857142857,32.8,6.7,16
2001-06-11,0.0012749999999999984,0.0271,0.27087140000000004,21.93,300.424285714,7.0,76.4257142857,3.1142857142900002,6.74285714286,33.9,20.9,12
2001-06-18,-0.02865,-0.01266667,0.12465710000000002,63.35,299.918571429,7.02,75.4614285714,3.24285714286,6.92857142857,31.7,2.3,11
2001-06-25,0.02185,-0.0601,0.20325710000000002,37.72,300.54,13.37,77.6171428571,3.12857142857,6.75714285714,33.3,11.1,18
2001-07-02,-0.0227,0.09093333,0.2069143,85.42,300.207142857,28.1,79.5785714286,2.75714285714,6.75714285714,32.8,16.8,10
2001-07-09,-0.0817,0.0287,0.1961143,21.89,300.642857143,13.5,77.5828571429,2.72857142857,6.42857142857,31.7,20.0,22
2001-07-16,0.0073,0.06943333,0.2002286,49.38,300.37142857099997,18.3,77.5871428571,3.1142857142900002,7.54285714286,32.8,10.6,14
2001-07-23,-0.0198,0.0057,0.1865714,35.85,300.555714286,21.24,78.0614285714,3.25714285714,7.1428571428600005,33.9,4.5,16
2001-07-30,0.0287,0.1132,0.13471429999999998,73.2,300.398571429,50.34,78.67,2.65714285714,6.914285714289999,32.2,46.0,18
2001-08-06,0.2467,0.2009,0.1926714,40.4,300.712857143,32.62,79.7128571429,2.54285714286,6.3571428571399995,32.2,49.0,27
2001-08-13,0.08985,0.1278333,0.20081429999999997,29.0,300.742857143,50.46,82.0871428571,2.6,5.58571428571,32.2,24.3,38
2001-08-20,0.0172,0.01255,0.2017286,40.3,300.791428571,62.4,81.0757142857,2.54285714286,5.78571428571,32.8,1.8,35
2001-08-27,-0.005049999999999999,0.19998570000000002,0.2212714,132.53,300.76,44.3,77.3471428571,3.45714285714,7.54285714286,32.8,65.0,41
2001-09-03,-0.0273,0.068075,0.27928569999999997,68.85,300.75142857099996,23.4,78.8271428571,3.0571428571399997,7.05714285714,32.2,71.5,51
2001-09-10,0.1954,0.2356,0.36607140000000005,9.73,300.805714286,14.7,77.41,3.48571428571,6.75714285714,32.2,5.6,65
2001-09-17,-0.0412,0.04766667,0.1706333,10.01,301.07,12.9,77.2357142857,3.2142857142900003,7.15714285714,33.3,56.8,55
